City Name,Type,Package,Variety,Sub Variety,Low Price,High Price,Mostly Low,Mostly High,Origin,Origin District,Item Size,Color,Unit of Sale,Repack,Unnamed: 25,mean_price,month,weekday,City Name_encoded,Type_encoded,Package_encoded,Variety_encoded,Sub Variety_encoded,Origin_encoded,Origin District_encoded,Item Size_encoded,Color_encoded,Unit of Sale_encoded,Repack_encoded,Unnamed: 25_encoded
COLUMBIA,,24 inch bins,FAIRYTALE,,175.0,175.0,175.0,175.0,PENNSYLVANIA,,lge,,,N,,175.0,10,5,4,-1,5,3,-1,18,-1,2,-1,-1,1,-1
COLUMBIA,,24 inch bins,FAIRYTALE,,170.0,170.0,170.0,170.0,NORTH CAROLINA,,med,,,N,,170.0,10,5,4,-1,5,3,-1,16,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,FAIRYTALE,,175.0,175.0,175.0,175.0,PENNSYLVANIA,,lge,,,N,,175.0,10,5,4,-1,5,3,-1,18,-1,2,-1,-1,1,-1
COLUMBIA,,1 1/9 bushel cartons,PIE TYPE,,20.0,20.0,20.0,20.0,MICHIGAN,,med,,,N,,20.0,9,5,4,-1,0,9,-1,11,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,250.0,250.0,250.0,250.0,NORTH CAROLINA,,med,ORANGE,,N,,250.0,9,5,4,-1,5,9,-1,16,-1,3,0,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,200.0,200.0,200.0,200.0,VIRGINIA,,med,ORANGE,,N,,200.0,9,5,4,-1,5,9,-1,22,-1,3,0,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,250.0,250.0,250.0,250.0,NORTH CAROLINA,,med,ORANGE,,N,,250.0,10,5,4,-1,5,9,-1,16,-1,3,0,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,225.0,225.0,225.0,225.0,PENNSYLVANIA,,med-lge,WHITE,,N,,225.0,10,5,4,-1,5,9,-1,18,-1,4,2,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,185.0,185.0,185.0,185.0,PENNSYLVANIA,,med-lge,ORANGE,,N,,185.0,10,5,4,-1,5,9,-1,18,-1,4,0,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,250.0,250.0,250.0,250.0,PENNSYLVANIA,,sml,ORANGE,,N,,250.0,10,5,4,-1,5,9,-1,18,-1,5,0,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,200.0,200.0,200.0,200.0,VIRGINIA,,med,ORANGE,,N,,200.0,10,5,4,-1,5,9,-1,22,-1,3,0,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,250.0,250.0,250.0,250.0,NORTH CAROLINA,,med,ORANGE,,N,,250.0,10,5,4,-1,5,9,-1,16,-1,3,0,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,225.0,225.0,225.0,225.0,PENNSYLVANIA,,med-lge,WHITE,,N,,225.0,10,5,4,-1,5,9,-1,18,-1,4,2,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,185.0,185.0,185.0,185.0,PENNSYLVANIA,,med-lge,ORANGE,,N,,185.0,10,5,4,-1,5,9,-1,18,-1,4,0,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,250.0,250.0,250.0,250.0,PENNSYLVANIA,,sml,ORANGE,,N,,250.0,10,5,4,-1,5,9,-1,18,-1,5,0,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,200.0,200.0,200.0,200.0,VIRGINIA,,med,ORANGE,,N,,200.0,10,5,4,-1,5,9,-1,22,-1,3,0,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,250.0,250.0,250.0,250.0,NORTH CAROLINA,,med,ORANGE,,N,,250.0,10,5,4,-1,5,9,-1,16,-1,3,0,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,185.0,185.0,185.0,185.0,PENNSYLVANIA,,med-lge,ORANGE,,N,,185.0,10,5,4,-1,5,9,-1,18,-1,4,0,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,225.0,225.0,225.0,225.0,PENNSYLVANIA,,med-lge,WHITE,,N,,225.0,10,5,4,-1,5,9,-1,18,-1,4,2,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,250.0,250.0,250.0,250.0,PENNSYLVANIA,,sml,ORANGE,,N,,250.0,10,5,4,-1,5,9,-1,18,-1,5,0,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,200.0,200.0,200.0,200.0,VIRGINIA,,med,ORANGE,,N,,200.0,10,5,4,-1,5,9,-1,22,-1,3,0,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,250.0,250.0,250.0,250.0,NORTH CAROLINA,,med,ORANGE,,N,,250.0,10,5,4,-1,5,9,-1,16,-1,3,0,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,225.0,225.0,225.0,225.0,PENNSYLVANIA,,med-lge,WHITE,,N,,225.0,10,5,4,-1,5,9,-1,18,-1,4,2,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,185.0,185.0,185.0,185.0,PENNSYLVANIA,,med-lge,ORANGE,,N,,185.0,10,5,4,-1,5,9,-1,18,-1,4,0,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,250.0,250.0,250.0,250.0,PENNSYLVANIA,,sml,ORANGE,,N,,250.0,10,5,4,-1,5,9,-1,18,-1,5,0,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,200.0,200.0,200.0,200.0,VIRGINIA,,med,ORANGE,,N,,200.0,10,5,4,-1,5,9,-1,22,-1,3,0,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,250.0,250.0,250.0,250.0,NORTH CAROLINA,,med,ORANGE,,N,,250.0,10,5,4,-1,5,9,-1,16,-1,3,0,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,185.0,185.0,185.0,185.0,PENNSYLVANIA,,med-lge,ORANGE,,N,,185.0,10,5,4,-1,5,9,-1,18,-1,4,0,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,225.0,225.0,225.0,225.0,PENNSYLVANIA,,med-lge,WHITE,,N,,225.0,10,5,4,-1,5,9,-1,18,-1,4,2,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,250.0,250.0,250.0,250.0,PENNSYLVANIA,,sml,ORANGE,,N,,250.0,10,5,4,-1,5,9,-1,18,-1,5,0,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,200.0,200.0,200.0,200.0,VIRGINIA,,med,ORANGE,,N,,200.0,10,5,4,-1,5,9,-1,22,-1,3,0,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,200.0,200.0,200.0,200.0,PENNSYLVANIA,,lge,,,N,,200.0,9,5,4,-1,5,9,-1,18,-1,2,-1,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,200.0,200.0,200.0,200.0,PENNSYLVANIA,,lge,,,N,,200.0,9,5,4,-1,5,9,-1,18,-1,2,-1,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,200.0,200.0,200.0,200.0,PENNSYLVANIA,,lge,,,N,,200.0,9,5,4,-1,5,9,-1,18,-1,2,-1,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,200.0,200.0,200.0,200.0,VIRGINIA,,med,,,N,,200.0,9,5,4,-1,5,9,-1,22,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,200.0,200.0,200.0,200.0,PENNSYLVANIA,,lge,,,N,,200.0,9,5,4,-1,5,9,-1,18,-1,2,-1,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,200.0,200.0,200.0,200.0,VIRGINIA,,med,,,N,,200.0,9,5,4,-1,5,9,-1,22,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,200.0,200.0,200.0,200.0,PENNSYLVANIA,,lge,,,N,,200.0,9,5,4,-1,5,9,-1,18,-1,2,-1,-1,1,-1
COLUMBIA,,24 inch bins,PIE TYPE,,200.0,200.0,200.0,200.0,VIRGINIA,,med,,,N,,200.0,9,5,4,-1,5,9,-1,22,-1,3,-1,-1,1,-1
COLUMBIA,,36 inch bins,PIE TYPE,,200.0,200.0,200.0,200.0,PENNSYLVANIA,,med,ORANGE,,N,,200.0,10,5,4,-1,7,9,-1,18,-1,3,0,-1,1,-1
COLUMBIA,,36 inch bins,PIE TYPE,,200.0,200.0,200.0,200.0,PENNSYLVANIA,,med,ORANGE,,N,,200.0,10,5,4,-1,7,9,-1,18,-1,3,0,-1,1,-1
COLUMBIA,,36 inch bins,PIE TYPE,,200.0,200.0,200.0,200.0,PENNSYLVANIA,,med,ORANGE,,N,,200.0,10,5,4,-1,7,9,-1,18,-1,3,0,-1,1,-1
COLUMBIA,,36 inch bins,PIE TYPE,,200.0,200.0,200.0,200.0,PENNSYLVANIA,,med,ORANGE,,N,,200.0,10,5,4,-1,7,9,-1,18,-1,3,0,-1,1,-1
COLUMBIA,,36 inch bins,PIE TYPE,,200.0,200.0,200.0,200.0,PENNSYLVANIA,,med,ORANGE,,N,,200.0,10,5,4,-1,7,9,-1,18,-1,3,0,-1,1,-1
COLUMBIA,,bushel cartons,PIE TYPE,,19.0,19.0,19.0,19.0,MICHIGAN,,med,ORANGE,,N,,19.0,9,5,4,-1,13,9,-1,11,-1,3,0,-1,1,-1
COLUMBIA,,bushel cartons,PIE TYPE,,19.0,19.0,19.0,19.0,MICHIGAN,,med-lge,ORANGE,,N,,19.0,10,5,4,-1,13,9,-1,11,-1,4,0,-1,1,-1
COLUMBIA,,bushel cartons,PIE TYPE,,19.0,19.0,19.0,19.0,MICHIGAN,,med-lge,ORANGE,,N,,19.0,10,5,4,-1,13,9,-1,11,-1,4,0,-1,1,-1
COLUMBIA,,bushel cartons,PIE TYPE,,19.0,19.0,19.0,19.0,MICHIGAN,,med-lge,ORANGE,,N,,19.0,10,5,4,-1,13,9,-1,11,-1,4,0,-1,1,-1
COLUMBIA,,bushel cartons,PIE TYPE,,19.0,19.0,19.0,19.0,MICHIGAN,,med-lge,ORANGE,,N,,19.0,10,5,4,-1,13,9,-1,11,-1,4,0,-1,1,-1
COLUMBIA,,bushel cartons,PIE TYPE,,19.0,19.0,19.0,19.0,MICHIGAN,,med-lge,ORANGE,,N,,19.0,10,5,4,-1,13,9,-1,11,-1,4,0,-1,1,-1
COLUMBIA,,bushel cartons,PIE TYPE,,19.0,19.0,19.0,19.0,MICHIGAN,,med-lge,ORANGE,,N,,19.0,11,5,4,-1,13,9,-1,11,-1,4,0,-1,1,-1
COLUMBIA,,bushel cartons,PIE TYPE,,20.0,20.0,20.0,20.0,MICHIGAN,,med,,,N,,20.0,9,5,4,-1,13,9,-1,11,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,BLUE TYPE,,200.0,200.0,200.0,200.0,NORTH CAROLINA,,med,,,N,,200.0,9,5,4,-1,5,1,-1,16,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,BLUE TYPE,,200.0,200.0,200.0,200.0,NORTH CAROLINA,,med,,,N,,200.0,10,5,4,-1,5,1,-1,16,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,BLUE TYPE,,200.0,200.0,200.0,200.0,PENNSYLVANIA,,med-lge,,,N,,200.0,10,5,4,-1,5,1,-1,18,-1,4,-1,-1,1,-1
COLUMBIA,,24 inch bins,BLUE TYPE,,200.0,200.0,200.0,200.0,NORTH CAROLINA,,med,,,N,,200.0,10,5,4,-1,5,1,-1,16,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,BLUE TYPE,,200.0,200.0,200.0,200.0,PENNSYLVANIA,,med-lge,,,N,,200.0,10,5,4,-1,5,1,-1,18,-1,4,-1,-1,1,-1
COLUMBIA,,24 inch bins,BLUE TYPE,,200.0,200.0,200.0,200.0,NORTH CAROLINA,,med,,,N,,200.0,10,5,4,-1,5,1,-1,16,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,BLUE TYPE,,200.0,200.0,200.0,200.0,PENNSYLVANIA,,med-lge,,,N,,200.0,10,5,4,-1,5,1,-1,18,-1,4,-1,-1,1,-1
COLUMBIA,,24 inch bins,BLUE TYPE,,200.0,200.0,200.0,200.0,NORTH CAROLINA,,med,,,N,,200.0,10,5,4,-1,5,1,-1,16,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,BLUE TYPE,,200.0,200.0,200.0,200.0,PENNSYLVANIA,,med-lge,,,N,,200.0,10,5,4,-1,5,1,-1,18,-1,4,-1,-1,1,-1
COLUMBIA,,24 inch bins,BLUE TYPE,,200.0,200.0,200.0,200.0,NORTH CAROLINA,,med,,,N,,200.0,10,5,4,-1,5,1,-1,16,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,BLUE TYPE,,200.0,200.0,200.0,200.0,PENNSYLVANIA,,med-lge,,,N,,200.0,10,5,4,-1,5,1,-1,18,-1,4,-1,-1,1,-1
COLUMBIA,,24 inch bins,KNUCKLE HEAD,,170.0,170.0,170.0,170.0,NORTH CAROLINA,,med,,,N,,170.0,9,5,4,-1,5,6,-1,16,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,KNUCKLE HEAD,,170.0,170.0,170.0,170.0,NORTH CAROLINA,,med,,,N,,170.0,10,5,4,-1,5,6,-1,16,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,KNUCKLE HEAD,,125.0,125.0,125.0,125.0,PENNSYLVANIA,,med,,,N,,125.0,10,5,4,-1,5,6,-1,18,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,KNUCKLE HEAD,,170.0,170.0,170.0,170.0,NORTH CAROLINA,,med,,,N,,170.0,10,5,4,-1,5,6,-1,16,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,KNUCKLE HEAD,,125.0,125.0,125.0,125.0,PENNSYLVANIA,,med,,,N,,125.0,10,5,4,-1,5,6,-1,18,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,KNUCKLE HEAD,,170.0,170.0,170.0,170.0,NORTH CAROLINA,,med,,,N,,170.0,10,5,4,-1,5,6,-1,16,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,KNUCKLE HEAD,,125.0,125.0,125.0,125.0,PENNSYLVANIA,,med,,,N,,125.0,10,5,4,-1,5,6,-1,18,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,KNUCKLE HEAD,,170.0,170.0,170.0,170.0,NORTH CAROLINA,,med,,,N,,170.0,10,5,4,-1,5,6,-1,16,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,KNUCKLE HEAD,,125.0,125.0,125.0,125.0,PENNSYLVANIA,,med,,,N,,125.0,10,5,4,-1,5,6,-1,18,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,KNUCKLE HEAD,,170.0,170.0,170.0,170.0,NORTH CAROLINA,,med,,,N,,170.0,10,5,4,-1,5,6,-1,16,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,KNUCKLE HEAD,,125.0,125.0,125.0,125.0,PENNSYLVANIA,,med,,,N,,125.0,10,5,4,-1,5,6,-1,18,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,200.0,200.0,200.0,200.0,NORTH CAROLINA,,med,,,N,,200.0,9,5,4,-1,5,8,-1,16,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,200.0,200.0,200.0,200.0,NORTH CAROLINA,,med,,,N,,200.0,10,5,4,-1,5,8,-1,16,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,200.0,200.0,200.0,200.0,NORTH CAROLINA,,med,,,N,,200.0,10,5,4,-1,5,8,-1,16,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,200.0,200.0,200.0,200.0,NORTH CAROLINA,,med,,,N,,200.0,10,5,4,-1,5,8,-1,16,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,200.0,200.0,200.0,200.0,NORTH CAROLINA,,med,,,N,,200.0,10,5,4,-1,5,8,-1,16,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,200.0,200.0,200.0,200.0,NORTH CAROLINA,,med,,,N,,200.0,10,5,4,-1,5,8,-1,16,-1,3,-1,-1,1,-1
COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,200.0,200.0,200.0,200.0,PENNSYLVANIA,,,,,N,,200.0,9,5,4,-1,5,8,-1,18,-1,-1,-1,-1,1,-1
COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,200.0,200.0,200.0,200.0,VIRGINIA,,,,,N,,200.0,9,5,4,-1,5,8,-1,22,-1,-1,-1,-1,1,-1
COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,200.0,200.0,200.0,200.0,PENNSYLVANIA,,,,,N,,200.0,9,5,4,-1,5,8,-1,18,-1,-1,-1,-1,1,-1
COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,200.0,200.0,200.0,200.0,VIRGINIA,,,,,N,,200.0,9,5,4,-1,5,8,-1,22,-1,-1,-1,-1,1,-1
COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,200.0,200.0,200.0,200.0,PENNSYLVANIA,,,,,N,,200.0,9,5,4,-1,5,8,-1,18,-1,-1,-1,-1,1,-1
COLUMBIA,,24 inch bins,MIXED HEIRLOOM VARIETIES,,200.0,200.0,200.0,200.0,VIRGINIA,,,,,N,,200.0,9,5,4,-1,5,8,-1,22,-1,-1,-1,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,18.0,18.0,18.0,18.0,MICHIGAN,,sml,ORANGE,,N,,18.0,9,5,4,-1,2,7,0,11,-1,5,0,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,18.0,18.0,18.0,18.0,PENNSYLVANIA,,sml,ORANGE,,N,,18.0,9,5,4,-1,2,7,0,18,-1,5,0,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,18.0,18.0,18.0,18.0,PENNSYLVANIA,,sml,WHITE,,N,,18.0,9,5,4,-1,2,7,0,18,-1,5,2,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,18.0,18.0,18.0,18.0,MICHIGAN,,sml,ORANGE,,N,,18.0,10,5,4,-1,2,7,0,11,-1,5,0,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,18.0,18.0,18.0,18.0,PENNSYLVANIA,,sml,ORANGE,,N,,18.0,10,5,4,-1,2,7,0,18,-1,5,0,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,18.0,18.0,18.0,18.0,PENNSYLVANIA,,sml,WHITE,,N,,18.0,10,5,4,-1,2,7,0,18,-1,5,2,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,18.0,18.0,18.0,18.0,MICHIGAN,,sml,ORANGE,,N,,18.0,10,5,4,-1,2,7,0,11,-1,5,0,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,18.0,18.0,18.0,18.0,PENNSYLVANIA,,sml,ORANGE,,N,,18.0,10,5,4,-1,2,7,0,18,-1,5,0,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,18.0,18.0,18.0,18.0,PENNSYLVANIA,,sml,WHITE,,N,,18.0,10,5,4,-1,2,7,0,18,-1,5,2,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,18.0,18.0,18.0,18.0,MICHIGAN,,sml,ORANGE,,N,,18.0,10,5,4,-1,2,7,0,11,-1,5,0,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,18.0,18.0,18.0,18.0,PENNSYLVANIA,,sml,ORANGE,,N,,18.0,10,5,4,-1,2,7,0,18,-1,5,0,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,18.0,18.0,18.0,18.0,PENNSYLVANIA,,sml,WHITE,,N,,18.0,10,5,4,-1,2,7,0,18,-1,5,2,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,18.0,18.0,18.0,18.0,MICHIGAN,,sml,ORANGE,,N,,18.0,10,5,4,-1,2,7,0,11,-1,5,0,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,18.0,18.0,18.0,18.0,PENNSYLVANIA,,sml,WHITE,,N,,18.0,10,5,4,-1,2,7,0,18,-1,5,2,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,18.0,18.0,18.0,18.0,PENNSYLVANIA,,sml,ORANGE,,N,,18.0,10,5,4,-1,2,7,0,18,-1,5,0,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,18.0,18.0,18.0,18.0,MICHIGAN,,sml,ORANGE,,N,,18.0,10,5,4,-1,2,7,0,11,-1,5,0,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,18.0,18.0,18.0,18.0,PENNSYLVANIA,,sml,ORANGE,,N,,18.0,10,5,4,-1,2,7,0,18,-1,5,0,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,18.0,18.0,18.0,18.0,PENNSYLVANIA,,sml,WHITE,,N,,18.0,10,5,4,-1,2,7,0,18,-1,5,2,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,17.0,17.0,17.0,17.0,PENNSYLVANIA,,,WHITE,,N,,17.0,9,5,4,-1,2,7,0,18,-1,-1,2,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,17.0,17.0,17.0,17.0,PENNSYLVANIA,,,ORANGE,,N,,17.0,9,5,4,-1,2,7,0,18,-1,-1,0,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,17.0,17.0,17.0,17.0,PENNSYLVANIA,,,STRIPED,,N,,17.0,9,5,4,-1,2,7,0,18,-1,-1,1,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,17.0,17.0,17.0,17.0,PENNSYLVANIA,,,ORANGE,,N,,17.0,9,5,4,-1,2,7,0,18,-1,-1,0,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,17.0,17.0,17.0,17.0,PENNSYLVANIA,,,STRIPED,,N,,17.0,9,5,4,-1,2,7,0,18,-1,-1,1,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,17.0,17.0,17.0,17.0,PENNSYLVANIA,,,WHITE,,N,,17.0,9,5,4,-1,2,7,0,18,-1,-1,2,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,15.0,15.0,15.0,15.0,PENNSYLVANIA,,,WHITE,,N,,15.0,9,5,4,-1,2,7,0,18,-1,-1,2,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,15.0,15.0,15.0,15.0,PENNSYLVANIA,,,STRIPED,,N,,15.0,9,5,4,-1,2,7,0,18,-1,-1,1,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,15.0,15.0,15.0,15.0,PENNSYLVANIA,,,ORANGE,,N,,15.0,9,5,4,-1,2,7,0,18,-1,-1,0,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,15.0,15.0,15.0,15.0,PENNSYLVANIA,,,ORANGE,,N,,15.0,9,5,4,-1,2,7,0,18,-1,-1,0,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,15.0,15.0,15.0,15.0,PENNSYLVANIA,,,WHITE,,N,,15.0,9,5,4,-1,2,7,0,18,-1,-1,2,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,15.0,15.0,15.0,15.0,PENNSYLVANIA,,,STRIPED,,N,,15.0,9,5,4,-1,2,7,0,18,-1,-1,1,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,21.0,21.0,21.0,21.0,MICHIGAN,,,ORANGE,,N,,21.0,9,5,4,-1,2,7,0,11,-1,-1,0,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,15.0,15.0,15.0,15.0,PENNSYLVANIA,,,WHITE,,N,,15.0,9,5,4,-1,2,7,0,18,-1,-1,2,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,15.0,15.0,15.0,15.0,PENNSYLVANIA,,,STRIPED,,N,,15.0,9,5,4,-1,2,7,0,18,-1,-1,1,-1,1,-1
COLUMBIA,,1/2 bushel cartons,MINIATURE,FLAT TYPE,15.0,15.0,15.0,15.0,PENNSYLVANIA,,,ORANGE,,N,,15.0,9,5,4,-1,2,7,0,18,-1,-1,0,-1,1,-1
COLUMBIA,,24 inch bins,MINIATURE,FLAT TYPE,400.0,400.0,400.0,400.0,PENNSYLVANIA,,,WHITE,,N,,400.0,9,5,4,-1,5,7,0,18,-1,-1,2,-1,1,-1
COLUMBIA,,24 inch bins,MINIATURE,FLAT TYPE,400.0,400.0,400.0,400.0,PENNSYLVANIA,,,WHITE,,N,,400.0,9,5,4,-1,5,7,0,18,-1,-1,2,-1,1,-1
COLUMBIA,,24 inch bins,MINIATURE,FLAT TYPE,400.0,400.0,400.0,400.0,PENNSYLVANIA,,,WHITE,,N,,400.0,9,5,4,-1,5,7,0,18,-1,-1,2,-1,1,-1
COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,28.0,28.0,28.0,28.0,PENNSYLVANIA,,sml,ORANGE,,N,,28.0,9,5,4,-1,13,7,0,18,-1,5,0,-1,1,-1
COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,28.0,28.0,28.0,28.0,PENNSYLVANIA,,sml,WHITE,,N,,28.0,9,5,4,-1,13,7,0,18,-1,5,2,-1,1,-1
COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,30.0,30.0,30.0,30.0,PENNSYLVANIA,,lge,ORANGE,,N,,30.0,10,5,4,-1,13,7,0,18,-1,2,0,-1,1,-1
COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,28.0,28.0,28.0,28.0,PENNSYLVANIA,,sml,WHITE,,N,,28.0,10,5,4,-1,13,7,0,18,-1,5,2,-1,1,-1
COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,28.0,28.0,28.0,28.0,PENNSYLVANIA,,sml,ORANGE,,N,,28.0,10,5,4,-1,13,7,0,18,-1,5,0,-1,1,-1
COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,30.0,30.0,30.0,30.0,PENNSYLVANIA,,lge,ORANGE,,N,,30.0,10,5,4,-1,13,7,0,18,-1,2,0,-1,1,-1
COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,28.0,28.0,28.0,28.0,PENNSYLVANIA,,sml,ORANGE,,N,,28.0,10,5,4,-1,13,7,0,18,-1,5,0,-1,1,-1
COLUMBIA,,bushel cartons,MINIATURE,FLAT TYPE,28.0,28.0,28.0,28.0,PENNSYLVANIA,,sml,WHITE,,N,,28.0,10,5,4,-1,13,7,0,18,-1,5,2,-1,1,-1
