City Name,Package,Variety,Origin,Item Size,Date,City Name,Package,Variety,Origin,Item Size,Color,year,month,真实价格,预测价格,误差(预测-真实)
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,sml,10/8/16,1.0,2.0,7.0,8.0,5.0,2.0,2016,10,16.5,15.306074,-1.1939258575439453
BOSTON,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,lge,10/29/16,2.0,7.0,4.0,18.0,2.0,0.0,2016,10,150.0,150.91144,0.91143798828125
COLUMBIA,24 inch bins,CINDERELLA,PENNSYLVANIA,lge,10/15/16,4.0,5.0,2.0,18.0,2.0,0.0,2016,10,175.0,174.41281,-0.587188720703125
COLUMBIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,sml,10/22/16,4.0,7.0,4.0,18.0,5.0,0.0,2016,10,125.0,128.37598,3.3759765625
NEW YORK,1 1/9 bushel crates,MINIATURE,NEW YORK,med,10/15/16,9.0,1.0,7.0,15.0,3.0,0.0,2016,10,18.0,18.805626,0.8056259155273438
PHILADELPHIA,24 inch bins,PIE TYPE,PENNSYLVANIA,sml,10/22/16,10.0,5.0,9.0,18.0,5.0,0.0,2016,10,87.5,98.974945,11.474945068359375
SAN FRANCISCO,40 lb cartons,MINIATURE,CALIFORNIA,,10/22/16,11.0,8.0,7.0,1.0,5.0,2.0,2016,10,32.5,31.95643,-0.5435695648193359
CHICAGO,1 1/9 bushel cartons,PIE TYPE,MICHIGAN,med,11/19/16,3.0,0.0,9.0,11.0,3.0,0.0,2016,11,17.0,16.975744,-0.024255752563476562
COLUMBIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,lge,9/23/17,4.0,7.0,4.0,18.0,2.0,0.0,2017,9,150.0,150.71915,0.719146728515625
COLUMBIA,36 inch bins,HOWDEN TYPE,VIRGINIA,med,10/8/16,4.0,7.0,4.0,22.0,3.0,0.0,2016,10,140.0,139.43408,-0.56591796875
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,xlge,10/1/16,0.0,5.0,4.0,11.0,6.0,0.0,2016,10,149.875,149.71783,-0.15716552734375
PHILADELPHIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,med,9/16/17,10.0,7.0,4.0,18.0,3.0,0.0,2017,9,135.0,133.42427,-1.5757293701171875
CHICAGO,36 inch bins,FAIRYTALE,MEXICO,lge,3/4/17,3.0,7.0,3.0,10.0,2.0,0.0,2017,3,210.0,210.81226,0.812255859375
BOSTON,36 inch bins,BIG MACK TYPE,MASSACHUSETTS,med,9/16/17,2.0,7.0,0.0,9.0,3.0,0.0,2017,9,187.5,188.2761,0.776092529296875
DETROIT,24 inch bins,HOWDEN TYPE,MICHIGAN,lge,9/23/17,6.0,5.0,4.0,11.0,2.0,0.0,2017,9,95.0,101.307884,6.307884216308594
CHICAGO,36 inch bins,HOWDEN TYPE,MICHIGAN,lge,12/10/16,3.0,7.0,4.0,11.0,2.0,0.0,2016,12,112.5,117.35827,4.858268737792969
ATLANTA,24 inch bins,PIE TYPE,NORTH CAROLINA,sml,10/15/16,0.0,5.0,9.0,16.0,5.0,0.0,2016,10,135.0,136.07338,1.0733795166015625
SAN FRANCISCO,24 inch bins,HOWDEN TYPE,CALIFORNIA,med,10/29/16,11.0,5.0,4.0,1.0,3.0,0.0,2016,10,130.0,142.5016,12.501602172851562
COLUMBIA,24 inch bins,KNUCKLE HEAD,NORTH CAROLINA,med,10/29/16,4.0,5.0,6.0,16.0,3.0,0.0,2016,10,170.0,162.66444,-7.3355560302734375
BOSTON,24 inch bins,PIE TYPE,PENNSYLVANIA,sml,10/15/16,2.0,5.0,9.0,18.0,5.0,0.0,2016,10,175.0,173.32483,-1.6751708984375
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,,9/24/16,1.0,5.0,0.0,8.0,5.0,2.0,2016,9,55.0,54.927883,-0.07211685180664062
DETROIT,24 inch bins,MIXED HEIRLOOM VARIETIES,MICHIGAN,med,10/29/16,6.0,5.0,8.0,11.0,3.0,0.0,2016,10,135.0,141.92595,6.9259490966796875
NEW YORK,36 inch bins,HOWDEN TYPE,NEW JERSEY,xlge,9/24/16,9.0,7.0,4.0,13.0,6.0,0.0,2016,9,140.0,136.51308,-3.4869232177734375
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,sml,9/24/16,0.0,5.0,4.0,11.0,5.0,0.0,2016,9,150.0,150.59117,0.5911712646484375
BOSTON,24 inch bins,PIE TYPE,MICHIGAN,sml,10/29/16,2.0,5.0,9.0,11.0,5.0,0.0,2016,10,187.5,195.22319,7.7231903076171875
COLUMBIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,jbo,10/22/16,4.0,7.0,4.0,18.0,1.0,0.0,2016,10,190.0,172.46938,-17.530624389648438
BOSTON,36 inch bins,PIE TYPE,MASSACHUSETTS,,9/2/17,2.0,7.0,9.0,9.0,5.0,0.0,2017,9,300.0,288.67886,-11.321136474609375
PHILADELPHIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,med-lge,10/29/16,10.0,7.0,4.0,18.0,4.0,0.0,2016,10,135.0,131.7357,-3.2642974853515625
CHICAGO,1 1/9 bushel cartons,PIE TYPE,MICHIGAN,med,9/24/16,3.0,0.0,9.0,11.0,3.0,0.0,2016,9,17.0,15.717013,-1.2829866409301758
ST. LOUIS,24 inch bins,HOWDEN WHITE TYPE,ILLINOIS,xlge,9/29/16,12.0,5.0,5.0,6.0,6.0,2.0,2016,9,150.0,150.13255,0.1325531005859375
COLUMBIA,36 inch bins,HOWDEN TYPE,NORTH CAROLINA,lge,10/29/16,4.0,7.0,4.0,16.0,2.0,0.0,2016,10,145.0,142.11497,-2.8850250244140625
NEW YORK,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,med,9/24/16,9.0,7.0,4.0,18.0,3.0,0.0,2016,9,185.0,178.52849,-6.4715118408203125
BOSTON,36 inch bins,PIE TYPE,PENNSYLVANIA,med-lge,10/15/16,2.0,7.0,9.0,18.0,4.0,0.0,2016,10,202.5,209.82727,7.3272705078125
SAN FRANCISCO,50 lb cartons,PIE TYPE,CALIFORNIA,,10/8/16,11.0,9.0,9.0,1.0,5.0,0.0,2016,10,33.0,33.277225,0.2772254943847656
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,med-lge,10/29/16,0.0,5.0,4.0,11.0,4.0,0.0,2016,10,152.375,152.31125,-0.063751220703125
BOSTON,1 1/9 bushel cartons,PIE TYPE,MASSACHUSETTS,sml,10/8/16,2.0,0.0,9.0,9.0,5.0,0.0,2016,10,15.5,15.011662,-0.4883384704589844
CHICAGO,36 inch bins,HOWDEN TYPE,MICHIGAN,lge,10/22/16,3.0,7.0,4.0,11.0,2.0,0.0,2016,10,130.0,131.92206,1.92205810546875
SAN FRANCISCO,40 lb cartons,MINIATURE,CALIFORNIA,,10/29/16,11.0,8.0,7.0,1.0,5.0,0.0,2016,10,30.0,31.91387,1.913869857788086
SAN FRANCISCO,35 lb cartons,PIE TYPE,CALIFORNIA,,9/9/17,11.0,6.0,9.0,1.0,5.0,0.0,2017,9,36.0,35.131077,-0.8689231872558594
COLUMBIA,24 inch bins,PIE TYPE,PENNSYLVANIA,med-lge,10/8/16,4.0,5.0,9.0,18.0,4.0,0.0,2016,10,185.0,188.38268,3.3826751708984375
SAN FRANCISCO,24 inch bins,HOWDEN TYPE,CALIFORNIA,lge,11/5/16,11.0,5.0,4.0,1.0,2.0,0.0,2016,11,120.0,127.15516,7.155158996582031
CHICAGO,1 1/9 bushel cartons,PIE TYPE,OHIO,med,11/5/16,3.0,0.0,9.0,17.0,3.0,0.0,2016,11,22.5,20.724077,-1.7759227752685547
COLUMBIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,exjbo,9/24/16,4.0,7.0,4.0,18.0,0.0,0.0,2016,9,200.0,197.90308,-2.096923828125
CHICAGO,1/2 bushel cartons,MINIATURE,OHIO,sml,10/1/16,3.0,2.0,7.0,17.0,5.0,2.0,2016,10,17.5,16.02045,-1.4795494079589844
COLUMBIA,36 inch bins,HOWDEN TYPE,VIRGINIA,med,10/15/16,4.0,7.0,4.0,22.0,3.0,0.0,2016,10,140.0,139.43408,-0.56591796875
CHICAGO,bins,FAIRYTALE,ILLINOIS,xlge,9/16/17,3.0,11.0,3.0,6.0,6.0,0.0,2017,9,200.0,200.39812,0.3981170654296875
BALTIMORE,1/2 bushel cartons,MINIATURE,OHIO,sml,10/29/16,1.0,2.0,7.0,17.0,5.0,2.0,2016,10,16.5,17.516071,1.0160713195800781
DALLAS,36 inch bins,HOWDEN TYPE,TEXAS,jbo,10/22/16,5.0,7.0,4.0,20.0,1.0,0.0,2016,10,160.0,150.35924,-9.640762329101562
SAN FRANCISCO,24 inch bins,HOWDEN TYPE,CALIFORNIA,med,11/5/16,11.0,5.0,4.0,1.0,3.0,0.0,2016,11,115.0,111.585526,-3.4144744873046875
COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,NORTH CAROLINA,med,9/24/16,4.0,5.0,8.0,16.0,3.0,0.0,2016,9,200.0,201.8934,1.893402099609375
CHICAGO,36 inch bins,FAIRYTALE,MEXICO,lge,3/18/17,3.0,7.0,3.0,10.0,2.0,0.0,2017,3,210.0,210.81226,0.812255859375
NEW YORK,1/2 bushel cartons,MINIATURE,OHIO,sml,10/22/16,9.0,2.0,7.0,17.0,5.0,0.0,2016,10,16.5,16.521551,0.021551132202148438
SAN FRANCISCO,36 inch bins,MIXED HEIRLOOM VARIETIES,CALIFORNIA,,9/23/17,11.0,7.0,8.0,1.0,5.0,0.0,2017,9,200.0,202.89703,2.89703369140625
CHICAGO,36 inch bins,FAIRYTALE,ILLINOIS,med,10/8/16,3.0,7.0,3.0,6.0,3.0,0.0,2016,10,200.0,195.88333,-4.116668701171875
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,sml,10/22/16,2.0,7.0,4.0,2.0,5.0,0.0,2016,10,145.0,147.07237,2.0723724365234375
CHICAGO,24 inch bins,PIE TYPE,ILLINOIS,med,12/3/16,3.0,5.0,9.0,6.0,3.0,0.0,2016,12,200.0,200.54813,0.548126220703125
ST. LOUIS,36 inch bins,HOWDEN TYPE,ILLINOIS,lge,9/26/16,12.0,7.0,4.0,6.0,2.0,0.0,2016,9,135.0,132.24135,-2.7586517333984375
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,DELAWARE,med,9/23/17,1.0,0.0,9.0,4.0,3.0,0.0,2017,9,16.0,15.848022,-0.1519775390625
BALTIMORE,24 inch bins,CINDERELLA,VIRGINIA,xlge,9/23/17,1.0,5.0,2.0,22.0,6.0,0.0,2017,9,200.0,197.66916,-2.330841064453125
ST. LOUIS,36 inch bins,HOWDEN TYPE,MICHIGAN,med,9/30/16,12.0,7.0,4.0,11.0,3.0,0.0,2016,9,115.0,121.86739,6.867393493652344
BALTIMORE,1/2 bushel cartons,MINIATURE,VIRGINIA,sml,10/8/16,1.0,2.0,7.0,22.0,5.0,2.0,2016,10,17.0,17.350164,0.35016441345214844
NEW YORK,1/2 bushel cartons,MINIATURE,OHIO,sml,9/16/17,9.0,2.0,7.0,17.0,5.0,2.0,2017,9,24.0,20.950983,-3.0490169525146484
CHICAGO,1/2 bushel cartons,MINIATURE,OHIO,sml,10/8/16,3.0,2.0,7.0,17.0,5.0,2.0,2016,10,17.5,16.02045,-1.4795494079589844
COLUMBIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,med,9/23/17,4.0,7.0,4.0,18.0,3.0,0.0,2017,9,150.0,149.75888,-0.241119384765625
PHILADELPHIA,1 1/9 bushel cartons,PIE TYPE,OHIO,med,10/15/16,10.0,0.0,9.0,17.0,3.0,0.0,2016,10,13.0,13.37509,0.3750896453857422
COLUMBIA,1 1/9 bushel cartons,PIE TYPE,MICHIGAN,med,9/30/17,4.0,0.0,9.0,11.0,3.0,0.0,2017,9,20.0,18.627028,-1.3729724884033203
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,sml,10/8/16,0.0,5.0,4.0,11.0,5.0,0.0,2016,10,150.0,149.96927,-0.030731201171875
CHICAGO,24 inch bins,PIE TYPE,OHIO,med,10/15/16,3.0,5.0,9.0,17.0,3.0,0.0,2016,10,180.0,185.34227,5.3422698974609375
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,lge,10/22/16,2.0,7.0,4.0,2.0,2.0,0.0,2016,10,170.0,166.1247,-3.87530517578125
ST. LOUIS,24 inch bins,HOWDEN TYPE,ILLINOIS,lge,9/28/16,12.0,5.0,4.0,6.0,2.0,0.0,2016,9,105.0,106.74408,1.74407958984375
PHILADELPHIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,med-lge,10/22/16,10.0,7.0,4.0,18.0,4.0,0.0,2016,10,135.0,131.7357,-3.2642974853515625
BOSTON,24 inch bins,CINDERELLA,MASSACHUSETTS,xlge,10/15/16,2.0,5.0,2.0,9.0,6.0,0.0,2016,10,272.5,272.73462,0.234619140625
CHICAGO,36 inch bins,HOWDEN TYPE,MICHIGAN,lge,10/1/16,3.0,7.0,4.0,11.0,2.0,0.0,2016,10,130.0,131.92206,1.92205810546875
ST. LOUIS,1/2 bushel cartons,MINIATURE,ILLINOIS,,9/29/16,12.0,2.0,7.0,6.0,5.0,0.0,2016,9,12.875,13.787,0.9119997024536133
PHILADELPHIA,1/2 bushel cartons,MINIATURE,OHIO,,9/23/17,10.0,2.0,7.0,17.0,5.0,0.0,2017,9,15.5,15.210735,-0.2892646789550781
LOS ANGELES,24 inch bins,HOWDEN TYPE,CALIFORNIA,lge,10/29/16,7.0,5.0,4.0,1.0,2.0,0.0,2016,10,107.5,122.79119,15.291191101074219
SAN FRANCISCO,1/2 bushel cartons,MINIATURE,CALIFORNIA,,10/8/16,11.0,2.0,7.0,1.0,5.0,0.0,2016,10,21.0,21.00694,0.0069408416748046875
SAN FRANCISCO,36 inch bins,HOWDEN TYPE,CALIFORNIA,sml,10/8/16,11.0,7.0,4.0,1.0,5.0,0.0,2016,10,142.5,140.30632,-2.1936798095703125
CHICAGO,1/2 bushel cartons,MINIATURE,MICHIGAN,sml,9/30/17,3.0,2.0,7.0,11.0,5.0,0.0,2017,9,18.0,18.370684,0.3706836700439453
BOSTON,36 inch bins,PIE TYPE,MASSACHUSETTS,med-lge,10/29/16,2.0,7.0,9.0,9.0,4.0,0.0,2016,10,275.0,261.75397,-13.24603271484375
BOSTON,24 inch bins,FAIRYTALE,MASSACHUSETTS,xlge,11/5/16,2.0,5.0,3.0,9.0,6.0,0.0,2016,11,272.5,273.50565,1.005645751953125
BOSTON,36 inch bins,HOWDEN TYPE,MICHIGAN,jbo,9/23/17,2.0,7.0,4.0,11.0,1.0,0.0,2017,9,212.5,201.32957,-11.170425415039062
COLUMBIA,1/2 bushel cartons,MINIATURE,PENNSYLVANIA,sml,10/8/16,4.0,2.0,7.0,18.0,5.0,0.0,2016,10,18.0,17.2447,-0.7553005218505859
SAN FRANCISCO,1/2 bushel cartons,MINIATURE,CALIFORNIA,,10/22/16,11.0,2.0,7.0,1.0,5.0,0.0,2016,10,21.0,21.00694,0.0069408416748046875
ST. LOUIS,24 inch bins,HOWDEN TYPE,ILLINOIS,xlge,9/26/16,12.0,5.0,4.0,6.0,6.0,0.0,2016,9,105.0,104.37709,-0.6229095458984375
NEW YORK,1/2 bushel cartons,MINIATURE,OHIO,sml,10/29/16,9.0,2.0,7.0,17.0,5.0,0.0,2016,10,15.5,16.521551,1.0215511322021484
COLUMBIA,24 inch bins,CINDERELLA,PENNSYLVANIA,lge,10/22/16,4.0,5.0,2.0,18.0,2.0,0.0,2016,10,175.0,174.41281,-0.587188720703125
PHILADELPHIA,1 1/9 bushel cartons,PIE TYPE,OHIO,med,10/29/16,10.0,0.0,9.0,17.0,3.0,0.0,2016,10,12.0,13.37509,1.3750896453857422
SAN FRANCISCO,bushel baskets,MINIATURE,CALIFORNIA,,10/29/16,11.0,12.0,7.0,1.0,5.0,0.0,2016,10,46.5,44.357258,-2.142742156982422
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,med,11/5/16,2.0,7.0,4.0,9.0,3.0,0.0,2016,11,192.5,191.33101,-1.1689910888671875
DALLAS,36 inch bins,HOWDEN TYPE,MEXICO,med-lge,9/16/17,5.0,7.0,4.0,10.0,4.0,0.0,2017,9,150.0,152.22241,2.222412109375
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,med,10/29/16,2.0,7.0,4.0,9.0,3.0,0.0,2016,10,192.5,199.96045,7.46044921875
DALLAS,24 inch bins,HOWDEN WHITE TYPE,TEXAS,jbo,10/1/16,5.0,5.0,5.0,20.0,1.0,2.0,2016,10,155.0,152.10815,-2.891845703125
NEW YORK,24 inch bins,PIE TYPE,NEW JERSEY,med-lge,10/22/16,9.0,5.0,9.0,13.0,4.0,0.0,2016,10,125.0,127.43695,2.43695068359375
SAN FRANCISCO,each,BIG MACK TYPE,CALIFORNIA,,10/29/16,11.0,14.0,0.0,1.0,5.0,0.0,2016,10,72.5,72.54387,0.0438690185546875
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,xlge,10/15/16,0.0,5.0,4.0,11.0,6.0,0.0,2016,10,149.875,149.71783,-0.15716552734375
BALTIMORE,36 inch bins,HOWDEN TYPE,MARYLAND,lge,10/15/16,1.0,7.0,4.0,8.0,2.0,0.0,2016,10,155.0,149.11647,-5.8835296630859375
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,jbo,10/22/16,0.0,5.0,4.0,11.0,1.0,0.0,2016,10,147.375,147.02121,-0.353790283203125
CHICAGO,36 inch bins,FAIRYTALE,MEXICO,lge,6/17/17,3.0,7.0,3.0,10.0,2.0,0.0,2017,6,225.0,225.47017,0.4701690673828125
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,med-lge,10/8/16,2.0,7.0,4.0,9.0,4.0,0.0,2016,10,202.5,203.44574,0.94573974609375
DALLAS,24 inch bins,PIE TYPE,NEW MEXICO,med,10/15/16,5.0,5.0,9.0,14.0,3.0,0.0,2016,10,100.0,102.40619,2.40618896484375
NEW YORK,1/2 bushel cartons,MINIATURE,OHIO,sml,11/5/16,9.0,2.0,7.0,17.0,5.0,0.0,2016,11,15.5,17.582333,2.0823326110839844
CHICAGO,1 1/9 bushel cartons,PIE TYPE,OHIO,med,10/1/16,3.0,0.0,9.0,17.0,3.0,0.0,2016,10,17.5,18.613775,1.1137752532958984
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,xlge,10/8/16,2.0,7.0,4.0,9.0,6.0,0.0,2016,10,202.5,203.27562,0.7756195068359375
DALLAS,24 inch bins,MIXED HEIRLOOM VARIETIES,TEXAS,med,10/1/16,5.0,5.0,8.0,20.0,3.0,0.0,2016,10,150.0,145.08348,-4.9165191650390625
BALTIMORE,1/2 bushel cartons,MINIATURE,OHIO,sml,10/22/16,1.0,2.0,7.0,17.0,5.0,2.0,2016,10,16.5,17.516071,1.0160713195800781
BOSTON,1/2 bushel cartons,MINIATURE,MASSACHUSETTS,sml,9/24/16,2.0,2.0,7.0,9.0,5.0,0.0,2016,9,16.5,18.22655,1.7265491485595703
COLUMBIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,xlge,10/1/16,4.0,7.0,4.0,18.0,6.0,0.0,2016,10,150.0,147.19048,-2.8095245361328125
DALLAS,36 inch bins,HOWDEN TYPE,MEXICO,med-lge,9/30/17,5.0,7.0,4.0,10.0,4.0,0.0,2017,9,150.0,152.22241,2.222412109375
NEW YORK,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,xlge,9/30/17,9.0,7.0,4.0,18.0,6.0,0.0,2017,9,160.0,167.58418,7.5841827392578125
SAN FRANCISCO,40 lb cartons,MINIATURE,CALIFORNIA,,10/15/16,11.0,8.0,7.0,1.0,5.0,0.0,2016,10,32.5,31.91387,-0.5861301422119141
BOSTON,1/2 bushel cartons,MINIATURE,MASSACHUSETTS,sml,10/29/16,2.0,2.0,7.0,9.0,5.0,2.0,2016,10,16.5,16.757366,0.2573661804199219
BALTIMORE,1/2 bushel cartons,MINIATURE,VIRGINIA,sml,10/22/16,1.0,2.0,7.0,22.0,5.0,2.0,2016,10,17.0,17.350164,0.35016441345214844
SAN FRANCISCO,24 inch bins,MIXED HEIRLOOM VARIETIES,CALIFORNIA,,10/1/16,11.0,5.0,8.0,1.0,5.0,0.0,2016,10,167.5,159.35367,-8.146331787109375
BOSTON,36 inch bins,BIG MACK TYPE,MASSACHUSETTS,sml,9/30/17,2.0,7.0,0.0,9.0,5.0,0.0,2017,9,187.5,184.60939,-2.8906097412109375
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,sml,9/24/16,2.0,7.0,4.0,9.0,5.0,0.0,2016,9,202.5,194.19737,-8.302627563476562
CHICAGO,24 inch bins,PIE TYPE,ILLINOIS,med,10/15/16,3.0,5.0,9.0,6.0,3.0,0.0,2016,10,210.0,200.91338,-9.086624145507812
SAN FRANCISCO,bushel baskets,MINIATURE,CALIFORNIA,,9/23/17,11.0,12.0,7.0,1.0,5.0,0.0,2017,9,51.5,50.09374,-1.4062614440917969
BOSTON,24 inch bins,PIE TYPE,MICHIGAN,sml,10/15/16,2.0,5.0,9.0,11.0,5.0,0.0,2016,10,195.0,195.22319,0.2231903076171875
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,xlge,11/5/16,2.0,7.0,4.0,9.0,6.0,0.0,2016,11,197.5,195.83794,-1.6620635986328125
DALLAS,36 inch bins,FAIRYTALE,TEXAS,jbo,10/15/16,5.0,7.0,3.0,20.0,1.0,0.0,2016,10,160.0,167.21716,7.2171630859375
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,med,10/22/16,2.0,7.0,4.0,9.0,3.0,0.0,2016,10,202.5,199.96045,-2.53955078125
LOS ANGELES,24 inch bins,FAIRYTALE,CALIFORNIA,,10/22/16,7.0,5.0,3.0,1.0,5.0,0.0,2016,10,0.24,2.5119812,2.2719812488555906
COLUMBIA,1/2 bushel cartons,MINIATURE,PENNSYLVANIA,,9/23/17,4.0,2.0,7.0,18.0,5.0,2.0,2017,9,15.0,18.106464,3.106464385986328
COLUMBIA,24 inch bins,HOWDEN WHITE TYPE,VIRGINIA,sml,9/16/17,4.0,5.0,5.0,22.0,5.0,2.0,2017,9,200.0,199.35284,-0.64715576171875
PHILADELPHIA,1 1/9 bushel cartons,PIE TYPE,MICHIGAN,med,8/26/17,10.0,0.0,9.0,11.0,3.0,0.0,2017,8,19.0,19.612883,0.6128826141357422
CHICAGO,1 1/9 bushel cartons,PIE TYPE,OHIO,med,10/29/16,3.0,0.0,9.0,17.0,3.0,0.0,2016,10,22.5,18.613775,-3.8862247467041016
ATLANTA,24 inch bins,PIE TYPE,NORTH CAROLINA,sml,10/1/16,0.0,5.0,9.0,16.0,5.0,0.0,2016,10,135.0,136.07338,1.0733795166015625
BOSTON,36 inch bins,PIE TYPE,MICHIGAN,med-lge,10/8/16,2.0,7.0,9.0,11.0,4.0,0.0,2016,10,265.0,261.15106,-3.84893798828125
CHICAGO,36 inch bins,HOWDEN TYPE,MICHIGAN,lge,10/8/16,3.0,7.0,4.0,11.0,2.0,0.0,2016,10,130.0,131.92206,1.92205810546875
BOSTON,24 inch bins,KNUCKLE HEAD,MASSACHUSETTS,xlge,10/29/16,2.0,5.0,6.0,9.0,6.0,0.0,2016,10,272.5,272.326,-0.17401123046875
CHICAGO,36 inch bins,HOWDEN WHITE TYPE,ILLINOIS,lge,9/24/16,3.0,7.0,5.0,6.0,2.0,2.0,2016,9,150.0,153.99335,3.99334716796875
COLUMBIA,1/2 bushel cartons,MINIATURE,PENNSYLVANIA,sml,10/15/16,4.0,2.0,7.0,18.0,5.0,0.0,2016,10,18.0,17.2447,-0.7553005218505859
SAN FRANCISCO,40 lb cartons,MINIATURE,CALIFORNIA,,11/5/16,11.0,8.0,7.0,1.0,5.0,0.0,2016,11,30.0,29.689663,-0.3103370666503906
BALTIMORE,24 inch bins,HOWDEN TYPE,VIRGINIA,med,9/24/16,1.0,5.0,4.0,22.0,3.0,0.0,2016,9,160.0,156.405,-3.595001220703125
COLUMBIA,24 inch bins,MIXED HEIRLOOM VARIETIES,NORTH CAROLINA,med,10/15/16,4.0,5.0,8.0,16.0,3.0,0.0,2016,10,200.0,200.96976,0.969757080078125
ST. LOUIS,24 inch bins,HOWDEN WHITE TYPE,ILLINOIS,xlge,9/27/16,12.0,5.0,5.0,6.0,6.0,2.0,2016,9,150.0,150.13255,0.1325531005859375
BOSTON,36 inch bins,PIE TYPE,PENNSYLVANIA,med-lge,11/5/16,2.0,7.0,9.0,18.0,4.0,0.0,2016,11,190.0,202.27666,12.276657104492188
BOSTON,36 inch bins,HOWDEN TYPE,MICHIGAN,xlge,10/29/16,2.0,7.0,4.0,11.0,6.0,0.0,2016,10,165.0,171.77332,6.7733154296875
BALTIMORE,24 inch bins,HOWDEN TYPE,MARYLAND,lge,11/12/16,1.0,5.0,4.0,8.0,2.0,0.0,2016,11,95.0,96.71312,1.7131195068359375
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,med-lge,9/24/16,2.0,7.0,4.0,9.0,4.0,0.0,2016,9,202.5,204.17601,1.6760101318359375
BOSTON,1/2 bushel cartons,MINIATURE,MASSACHUSETTS,sml,11/5/16,2.0,2.0,7.0,9.0,5.0,2.0,2016,11,16.5,15.988013,-0.5119867324829102
SAN FRANCISCO,36 inch bins,HOWDEN TYPE,CALIFORNIA,xlge,9/23/17,11.0,7.0,4.0,1.0,6.0,0.0,2017,9,175.0,157.15178,-17.848220825195312
BALTIMORE,24 inch bins,CINDERELLA,MARYLAND,jbo,9/23/17,1.0,5.0,2.0,8.0,1.0,0.0,2017,9,340.0,338.12674,-1.873260498046875
BOSTON,1/2 bushel cartons,MINIATURE,MASSACHUSETTS,sml,10/22/16,2.0,2.0,7.0,9.0,5.0,2.0,2016,10,16.5,16.757366,0.2573661804199219
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,med,10/1/16,2.0,7.0,4.0,9.0,3.0,0.0,2016,10,202.5,199.96045,-2.53955078125
COLUMBIA,24 inch bins,BLUE TYPE,NORTH CAROLINA,med,10/1/16,4.0,5.0,1.0,16.0,3.0,0.0,2016,10,200.0,198.4574,-1.5426025390625
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,sml,10/22/16,1.0,2.0,7.0,8.0,5.0,2.0,2016,10,15.0,15.306074,0.3060741424560547
SAN FRANCISCO,1/2 bushel cartons,MINIATURE,CALIFORNIA,,10/15/16,11.0,2.0,7.0,1.0,5.0,0.0,2016,10,21.0,21.00694,0.0069408416748046875
DALLAS,24 inch bins,FAIRYTALE,TEXAS,lge,9/30/17,5.0,5.0,3.0,20.0,2.0,0.0,2017,9,225.0,213.57803,-11.421966552734375
LOS ANGELES,24 inch bins,FAIRYTALE,CALIFORNIA,,10/15/16,7.0,5.0,3.0,1.0,5.0,0.0,2016,10,0.24,2.5119812,2.2719812488555906
BOSTON,36 inch bins,PIE TYPE,MASSACHUSETTS,sml,10/15/16,2.0,7.0,9.0,9.0,5.0,0.0,2016,10,210.0,226.3716,16.371597290039062
COLUMBIA,24 inch bins,CINDERELLA,NORTH CAROLINA,med,10/1/16,4.0,5.0,2.0,16.0,3.0,0.0,2016,10,170.0,169.03293,-0.967071533203125
PHILADELPHIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,lge,9/24/16,10.0,7.0,4.0,18.0,2.0,0.0,2016,9,155.0,141.14978,-13.8502197265625
