City Name,Package,Variety,Origin,Item Size,Date,City Name,Package,Variety,Origin,Item Size,Color,year,month,真实价格,预测价格,误差(预测-真实)
LOS ANGELES,each,BIG MACK TYPE,CALIFORNIA,sml,10/29/16,7.0,14.0,0.0,1.0,5.0,0.0,2016,10,0.55,50.22626809241452,49.676268092414524
DALLAS,50 lb cartons,PIE TYPE,MICHIGAN,med,10/8/16,5.0,9.0,9.0,11.0,3.0,0.0,2016,10,30.5,23.468963334752594,-7.031036665247406
DALLAS,24 inch bins,HOWDEN TYPE,TEXAS,jbo,10/15/16,5.0,5.0,4.0,20.0,1.0,0.0,2016,10,150.0,151.264369243618,1.264369243618006
BOSTON,24 inch bins,PIE TYPE,PENNSYLVANIA,sml,10/1/16,2.0,5.0,9.0,18.0,5.0,0.0,2016,10,175.0,165.88441156295946,-9.115588437040543
SAN FRANCISCO,36 inch bins,BLUE TYPE,CALIFORNIA,med,9/30/17,11.0,7.0,1.0,1.0,3.0,0.0,2017,9,200.0,194.63279643144483,-5.367203568555169
SAN FRANCISCO,1/2 bushel cartons,MINIATURE,CALIFORNIA,,11/5/16,11.0,2.0,7.0,1.0,5.0,2.0,2016,11,20.0,18.42496559483845,-1.5750344051615492
BALTIMORE,24 inch bins,BIG MACK TYPE,MARYLAND,jbo,10/8/16,1.0,5.0,0.0,8.0,1.0,2.0,2016,10,55.0,58.84079773753666,3.8407977375366613
CHICAGO,1 1/9 bushel cartons,PIE TYPE,ILLINOIS,med,11/12/16,3.0,0.0,9.0,6.0,3.0,0.0,2016,11,17.0,19.34325148305883,2.343251483058829
NEW YORK,36 inch bins,HOWDEN TYPE,NEW YORK,med-lge,10/1/16,9.0,7.0,4.0,15.0,4.0,0.0,2016,10,140.0,150.54795976948782,10.547959769487818
COLUMBIA,36 inch bins,HOWDEN TYPE,NORTH CAROLINA,med,10/1/16,4.0,7.0,4.0,16.0,3.0,0.0,2016,10,140.0,136.95051383627606,-3.049486163723941
BALTIMORE,24 inch bins,FAIRYTALE,MARYLAND,xlge,10/29/16,1.0,5.0,3.0,8.0,6.0,0.0,2016,10,230.0,235.42254674907213,5.422546749072126
COLUMBIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,med,10/15/16,4.0,7.0,4.0,18.0,3.0,0.0,2016,10,150.0,143.65934827452728,-6.340651725472725
SAN FRANCISCO,36 inch bins,HOWDEN TYPE,CALIFORNIA,lge,9/23/17,11.0,7.0,4.0,1.0,2.0,0.0,2017,9,120.0,147.63243649116873,27.632436491168733
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,med,9/24/16,2.0,7.0,4.0,9.0,3.0,0.0,2016,9,202.5,198.88645513967597,-3.6135448603240263
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,,9/16/17,1.0,2.0,7.0,8.0,5.0,0.0,2017,9,18.0,16.952961803942067,-1.0470381960579331
BOSTON,24 inch bins,FAIRYTALE,MASSACHUSETTS,xlge,10/29/16,2.0,5.0,3.0,9.0,6.0,2.0,2016,10,272.5,273.3880066166629,0.8880066166628922
NEW YORK,bushel cartons,MINIATURE,OHIO,sml,9/9/17,9.0,13.0,7.0,17.0,5.0,0.0,2017,9,32.0,32.77330412359266,0.7733041235926592
PHILADELPHIA,36 inch bins,HOWDEN TYPE,NEW JERSEY,med-lge,10/1/16,10.0,7.0,4.0,13.0,4.0,0.0,2016,10,140.0,130.50074001721666,-9.499259982783343
DALLAS,24 inch bins,HOWDEN TYPE,TEXAS,sml,10/22/16,5.0,5.0,4.0,20.0,5.0,0.0,2016,10,125.0,127.49932546849566,2.4993254684956554
DALLAS,36 inch bins,PIE TYPE,TEXAS,med,10/29/16,5.0,7.0,9.0,20.0,3.0,0.0,2016,10,250.0,268.2251084250363,18.225108425036296
DETROIT,1 1/9 bushel cartons,MIXED HEIRLOOM VARIETIES,MICHIGAN,sml,9/16/17,6.0,0.0,8.0,11.0,5.0,0.0,2017,9,20.0,12.989105131444253,-7.010894868555747
BALTIMORE,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,lge,10/1/16,1.0,7.0,4.0,18.0,2.0,0.0,2016,10,160.0,147.4476758531595,-12.552324146840505
BOSTON,36 inch bins,PIE TYPE,VERMONT,sml,10/15/16,2.0,7.0,9.0,21.0,5.0,0.0,2016,10,220.0,215.3132366551356,-4.686763344864403
CHICAGO,1 1/9 bushel cartons,PIE TYPE,MICHIGAN,med,9/23/17,3.0,0.0,9.0,11.0,3.0,0.0,2017,9,18.0,14.72799850331338,-3.27200149668662
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,med,10/8/16,2.0,7.0,4.0,2.0,3.0,0.0,2016,10,150.0,157.40403886713514,7.404038867135142
COLUMBIA,36 inch bins,HOWDEN TYPE,VIRGINIA,xlge,9/16/17,4.0,7.0,4.0,22.0,6.0,0.0,2017,9,155.0,150.57219276157647,-4.427807238423526
BOSTON,1 1/9 bushel cartons,PIE TYPE,MASSACHUSETTS,sml,10/1/16,2.0,0.0,9.0,9.0,5.0,0.0,2016,10,15.5,14.798748403517495,-0.7012515964825052
COLUMBIA,24 inch bins,HOWDEN WHITE TYPE,VIRGINIA,sml,9/30/17,4.0,5.0,5.0,22.0,5.0,2.0,2017,9,200.0,199.95362545392138,-0.046374546078624235
COLUMBIA,24 inch bins,CINDERELLA,PENNSYLVANIA,lge,9/30/17,4.0,5.0,2.0,18.0,2.0,0.0,2017,9,175.0,178.67416789738147,3.6741678973814658
ST. LOUIS,36 inch bins,HOWDEN TYPE,MICHIGAN,xlge,9/26/16,12.0,7.0,4.0,11.0,6.0,0.0,2016,9,125.0,131.88040411014586,6.880404110145861
LOS ANGELES,36 inch bins,HOWDEN TYPE,CALIFORNIA,lge,9/30/17,7.0,7.0,4.0,1.0,2.0,0.0,2017,9,122.5,156.3974920585415,33.8974920585415
BOSTON,36 inch bins,PIE TYPE,MICHIGAN,med-lge,10/29/16,2.0,7.0,9.0,11.0,4.0,0.0,2016,10,265.0,259.81224774896293,-5.187752251037068
LOS ANGELES,36 inch bins,BIG MACK TYPE,CALIFORNIA,,9/30/17,7.0,7.0,0.0,1.0,5.0,0.0,2017,9,0.675,48.185033134190554,47.51003313419056
COLUMBIA,24 inch bins,PIE TYPE,VIRGINIA,med,10/22/16,4.0,5.0,9.0,22.0,3.0,0.0,2016,10,200.0,205.471131982195,5.471131982195004
BOSTON,24 inch bins,KNUCKLE HEAD,MASSACHUSETTS,xlge,10/15/16,2.0,5.0,6.0,9.0,6.0,0.0,2016,10,272.5,272.77013056930934,0.27013056930934454
CHICAGO,36 inch bins,PIE TYPE,ILLINOIS,med-lge,9/9/17,3.0,7.0,9.0,6.0,4.0,0.0,2017,9,200.0,202.9521488783498,2.9521488783497887
PHILADELPHIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,xlge,9/23/17,10.0,7.0,4.0,18.0,6.0,0.0,2017,9,145.0,144.4626268103093,-0.5373731896906975
COLUMBIA,36 inch bins,HOWDEN TYPE,NORTH CAROLINA,jbo,10/29/16,4.0,7.0,4.0,16.0,1.0,0.0,2016,10,160.0,167.8020529400187,7.8020529400187115
CHICAGO,24 inch bins,PIE TYPE,ILLINOIS,med,11/12/16,3.0,5.0,9.0,6.0,3.0,0.0,2016,11,200.0,197.16937472415333,-2.8306252758466712
BOSTON,1/2 bushel cartons,MINIATURE,MASSACHUSETTS,sml,10/8/16,2.0,2.0,7.0,9.0,5.0,2.0,2016,10,16.5,16.070709670975294,-0.4292903290247061
CHICAGO,1 1/9 bushel cartons,PIE TYPE,MICHIGAN,med,12/3/16,3.0,0.0,9.0,11.0,3.0,0.0,2016,12,17.0,17.6515796008906,0.6515796008905994
DALLAS,24 inch bins,MIXED HEIRLOOM VARIETIES,TEXAS,med,10/22/16,5.0,5.0,8.0,20.0,3.0,0.0,2016,10,150.0,148.90594191290344,-1.0940580870965562
NEW YORK,36 inch bins,PIE TYPE,PENNSYLVANIA,med,10/1/16,9.0,7.0,9.0,18.0,3.0,0.0,2016,10,280.0,256.25601754176074,-23.74398245823926
COLUMBIA,1/2 bushel cartons,MINIATURE,MICHIGAN,sml,10/22/16,4.0,2.0,7.0,11.0,5.0,0.0,2016,10,18.0,19.494657024587276,1.4946570245872763
BOSTON,24 inch bins,FAIRYTALE,MASSACHUSETTS,xlge,10/22/16,2.0,5.0,3.0,9.0,6.0,0.0,2016,10,272.5,280.2913103911232,7.791310391123204
CHICAGO,1 1/9 bushel cartons,PIE TYPE,ILLINOIS,med,9/24/16,3.0,0.0,9.0,6.0,3.0,0.0,2016,9,17.0,19.799157338718143,2.7991573387181425
ST. LOUIS,1/2 bushel cartons,MINIATURE,CANADA,,9/27/16,12.0,2.0,7.0,2.0,5.0,0.0,2016,9,15.0,13.951404847645309,-1.0485951523546913
BOSTON,1/2 bushel cartons,FAIRYTALE,MASSACHUSETTS,sml,10/1/16,2.0,2.0,3.0,9.0,5.0,0.0,2016,10,15.5,16.19589272449968,0.6958927244996786
COLUMBIA,24 inch bins,PIE TYPE,VIRGINIA,med,9/16/17,4.0,5.0,9.0,22.0,3.0,0.0,2017,9,200.0,204.56805472486283,4.568054724862833
CHICAGO,1/2 bushel cartons,MINIATURE,MICHIGAN,sml,10/15/16,3.0,2.0,7.0,11.0,5.0,0.0,2016,10,17.5,17.031961563088814,-0.4680384369111863
CHICAGO,24 inch bins,PIE TYPE,ILLINOIS,med,11/26/16,3.0,5.0,9.0,6.0,3.0,0.0,2016,11,200.0,197.16937472415333,-2.8306252758466712
COLUMBIA,1/2 bushel cartons,MINIATURE,PENNSYLVANIA,sml,10/29/16,4.0,2.0,7.0,18.0,5.0,0.0,2016,10,18.0,18.525751337963197,0.5257513379631966
COLUMBIA,24 inch bins,PIE TYPE,PENNSYLVANIA,lge,9/30/17,4.0,5.0,9.0,18.0,2.0,0.0,2017,9,200.0,200.58782532243737,0.587825322437368
DALLAS,36 inch bins,HOWDEN TYPE,TEXAS,med-lge,9/23/17,5.0,7.0,4.0,20.0,4.0,0.0,2017,9,150.0,144.96281814146812,-5.037181858531881
DALLAS,24 inch bins,HOWDEN TYPE,TEXAS,med,10/8/16,5.0,5.0,4.0,20.0,3.0,0.0,2016,10,137.5,127.29860218582934,-10.201397814170662
DALLAS,24 inch bins,HOWDEN TYPE,TEXAS,sml,10/15/16,5.0,5.0,4.0,20.0,5.0,0.0,2016,10,125.0,127.49932546849566,2.4993254684956554
SAN FRANCISCO,35 lb cartons,PIE TYPE,WASHINGTON,,10/29/16,11.0,6.0,9.0,23.0,5.0,0.0,2016,10,32.5,37.38498933949214,4.884989339492137
SAN FRANCISCO,36 inch bins,PIE TYPE,CALIFORNIA,sml,9/30/17,11.0,7.0,9.0,1.0,5.0,0.0,2017,9,440.0,311.61908527520256,-128.38091472479744
COLUMBIA,36 inch bins,HOWDEN TYPE,MARYLAND,lge,9/23/17,4.0,7.0,4.0,8.0,2.0,0.0,2017,9,150.0,159.60193193610442,9.601931936104421
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,OHIO,med,10/15/16,1.0,0.0,9.0,17.0,3.0,0.0,2016,10,17.0,16.01661564763215,-0.9833843523678496
COLUMBIA,36 inch bins,HOWDEN TYPE,NORTH CAROLINA,jbo,9/24/16,4.0,7.0,4.0,16.0,1.0,0.0,2016,9,160.0,169.91125168556417,9.911251685564167
LOS ANGELES,35 lb cartons,MINIATURE,CALIFORNIA,,9/23/17,7.0,6.0,7.0,1.0,5.0,0.0,2017,9,24.5,20.96389625705304,-3.5361037429469597
CHICAGO,1 1/9 bushel cartons,PIE TYPE,MICHIGAN,med,10/1/16,3.0,0.0,9.0,11.0,3.0,0.0,2016,10,17.5,18.397396607390043,0.8973966073900428
DALLAS,24 inch bins,HOWDEN WHITE TYPE,TEXAS,jbo,10/15/16,5.0,5.0,5.0,20.0,1.0,2.0,2016,10,150.0,148.74181550821092,-1.2581844917890805
BALTIMORE,24 inch bins,FAIRYTALE,VIRGINIA,xlge,10/1/16,1.0,5.0,3.0,22.0,6.0,0.0,2016,10,255.0,233.23910483847087,-21.760895161529135
BALTIMORE,1/2 bushel cartons,MINIATURE,MARYLAND,sml,10/15/16,1.0,2.0,7.0,8.0,5.0,2.0,2016,10,15.0,15.316273529085894,0.316273529085894
COLUMBIA,24 inch bins,FAIRYTALE,PENNSYLVANIA,lge,10/22/16,4.0,5.0,3.0,18.0,2.0,0.0,2016,10,175.0,180.13194913528372,5.131949135283719
ST. LOUIS,22 lb cartons,MINIATURE,ILLINOIS,,9/26/16,12.0,4.0,7.0,6.0,5.0,2.0,2016,9,16.75,15.27982679660801,-1.4701732033919903
COLUMBIA,36 inch bins,HOWDEN TYPE,MICHIGAN,lge,10/1/16,4.0,7.0,4.0,11.0,2.0,0.0,2016,10,150.0,145.1996343898033,-4.800365610196707
BOSTON,24 inch bins,KNUCKLE HEAD,MASSACHUSETTS,xlge,11/5/16,2.0,5.0,6.0,9.0,6.0,0.0,2016,11,272.5,260.4521039586497,-12.047896041350327
SAN FRANCISCO,40 lb cartons,MINIATURE,CALIFORNIA,,10/1/16,11.0,8.0,7.0,1.0,5.0,2.0,2016,10,32.5,29.78503476689272,-2.7149652331072787
BOSTON,24 inch bins,CINDERELLA,MASSACHUSETTS,xlge,10/8/16,2.0,5.0,2.0,9.0,6.0,0.0,2016,10,272.5,279.5839070398797,7.083907039879705
BOSTON,1 1/9 bushel crates,PIE TYPE,MASSACHUSETTS,sml,11/26/16,2.0,1.0,9.0,9.0,5.0,0.0,2016,11,15.5,14.95442521084704,-0.5455747891529601
COLUMBIA,1/2 bushel cartons,MINIATURE,PENNSYLVANIA,sml,10/1/16,4.0,2.0,7.0,18.0,5.0,2.0,2016,10,18.0,21.12864375754181,3.128643757541809
COLUMBIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,jbo,9/30/17,4.0,7.0,4.0,18.0,1.0,0.0,2017,9,150.0,164.4273206420404,14.4273206420404
COLUMBIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,jbo,10/1/16,4.0,7.0,4.0,18.0,1.0,0.0,2016,10,165.0,178.56871362777753,13.568713627777527
ST. LOUIS,24 inch bins,HOWDEN TYPE,ILLINOIS,xlge,9/27/16,12.0,5.0,4.0,6.0,6.0,0.0,2016,9,105.0,102.20709871848055,-2.7929012815194483
BOSTON,36 inch bins,PIE TYPE,NEW YORK,med-lge,11/26/16,2.0,7.0,9.0,15.0,4.0,0.0,2016,11,210.0,218.55178348160263,8.551783481602627
DETROIT,24 inch bins,MIXED HEIRLOOM VARIETIES,MICHIGAN,med,10/8/16,6.0,5.0,8.0,11.0,3.0,0.0,2016,10,150.0,139.68901489119312,-10.310985108806875
NEW YORK,1/2 bushel cartons,MINIATURE,OHIO,sml,10/1/16,9.0,2.0,7.0,17.0,5.0,0.0,2016,10,16.5,18.968381546138723,2.4683815461387226
CHICAGO,36 inch bins,FAIRYTALE,MEXICO,lge,7/8/17,3.0,7.0,3.0,10.0,2.0,0.0,2017,7,255.0,250.78224849604044,-4.217751503959562
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,xlge,10/22/16,0.0,5.0,4.0,11.0,6.0,0.0,2016,10,149.875,158.91945549437784,9.044455494377843
BALTIMORE,24 inch bins,CINDERELLA,VIRGINIA,xlge,9/16/17,1.0,5.0,2.0,22.0,6.0,0.0,2017,9,190.0,222.67624552570464,32.676245525704644
CHICAGO,1 1/9 bushel cartons,PIE TYPE,OHIO,med,10/22/16,3.0,0.0,9.0,17.0,3.0,0.0,2016,10,22.5,19.746077103900816,-2.7539228960991835
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,PENNSYLVANIA,med,9/23/17,1.0,0.0,9.0,18.0,3.0,0.0,2017,9,16.0,17.47673179304283,1.4767317930428305
ST. LOUIS,24 inch bins,HOWDEN WHITE TYPE,ILLINOIS,xlge,9/28/16,12.0,5.0,5.0,6.0,6.0,2.0,2016,9,150.0,139.63864355481545,-10.361356445184555
COLUMBIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,sml,10/29/16,4.0,7.0,4.0,18.0,5.0,0.0,2016,10,125.0,129.24215396382567,4.242153963825672
NEW YORK,24 inch bins,PIE TYPE,NEW JERSEY,lge,9/24/16,9.0,5.0,9.0,13.0,2.0,0.0,2016,9,140.0,141.95196987388837,1.9519698738883733
LOS ANGELES,bins,HOWDEN TYPE,CALIFORNIA,med,9/24/16,7.0,11.0,4.0,1.0,3.0,0.0,2016,9,137.5,165.20427224892026,27.70427224892026
NEW YORK,24 inch bins,PIE TYPE,PENNSYLVANIA,,9/9/17,9.0,5.0,9.0,18.0,5.0,0.0,2017,9,250.0,194.1071295567153,-55.89287044328469
ST. LOUIS,24 inch bins,MIXED HEIRLOOM VARIETIES,ILLINOIS,,9/29/16,12.0,5.0,8.0,6.0,5.0,0.0,2016,9,100.0,108.25301114010115,8.253011140101151
BOSTON,24 inch bins,KNUCKLE HEAD,MASSACHUSETTS,xlge,10/1/16,2.0,5.0,6.0,9.0,6.0,0.0,2016,10,272.5,272.77013056930934,0.27013056930934454
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,lge,9/30/17,2.0,7.0,4.0,9.0,2.0,0.0,2017,9,187.5,204.90251285352676,17.40251285352676
BALTIMORE,24 inch bins,HOWDEN WHITE TYPE,MARYLAND,med,9/30/17,1.0,5.0,5.0,8.0,3.0,0.0,2017,9,180.0,183.50858136945615,3.5085813694561523
NEW YORK,36 inch bins,HOWDEN TYPE,NEW JERSEY,xlge,11/5/16,9.0,7.0,4.0,13.0,6.0,0.0,2016,11,125.0,130.4667910586126,5.466791058612614
SAN FRANCISCO,40 lb cartons,MINIATURE,CALIFORNIA,,10/29/16,11.0,8.0,7.0,1.0,5.0,0.0,2016,10,30.0,31.47512285503707,1.4751228550370712
COLUMBIA,24 inch bins,PIE TYPE,PENNSYLVANIA,med-lge,10/8/16,4.0,5.0,9.0,18.0,4.0,2.0,2016,10,225.0,223.3387092130629,-1.6612907869370872
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,sml,10/15/16,0.0,5.0,4.0,11.0,5.0,0.0,2016,10,150.0,144.37046492952445,-5.629535070475555
COLUMBIA,24 inch bins,CINDERELLA,NORTH CAROLINA,med,10/8/16,4.0,5.0,2.0,16.0,3.0,0.0,2016,10,170.0,172.13483809923585,2.13483809923585
BOSTON,24 inch bins,BLUE TYPE,MASSACHUSETTS,xlge,9/24/16,2.0,5.0,1.0,9.0,6.0,0.0,2016,9,272.5,285.44468842382327,12.944688423823266
COLUMBIA,24 inch bins,PIE TYPE,VIRGINIA,med,10/15/16,4.0,5.0,9.0,22.0,3.0,0.0,2016,10,200.0,205.471131982195,5.471131982195004
LOS ANGELES,36 inch bins,HOWDEN WHITE TYPE,CALIFORNIA,med,9/30/17,7.0,7.0,5.0,1.0,3.0,2.0,2017,9,250.0,95.6146276737448,-154.3853723262552
COLUMBIA,1/2 bushel cartons,MINIATURE,PENNSYLVANIA,sml,10/22/16,4.0,2.0,7.0,18.0,5.0,2.0,2016,10,18.0,21.12864375754181,3.128643757541809
CHICAGO,36 inch bins,HOWDEN TYPE,MICHIGAN,lge,11/12/16,3.0,7.0,4.0,11.0,2.0,0.0,2016,11,125.0,117.91469331834104,-7.085306681658963
CHICAGO,36 inch bins,PIE TYPE,MICHIGAN,med-lge,9/30/17,3.0,7.0,9.0,11.0,4.0,0.0,2017,9,175.0,220.11877211409805,45.11877211409805
CHICAGO,36 inch bins,FAIRYTALE,MEXICO,lge,8/12/17,3.0,7.0,3.0,10.0,2.0,0.0,2017,8,255.0,246.3678357550863,-8.632164244913696
BOSTON,36 inch bins,HOWDEN TYPE,CANADA,lge,10/1/16,2.0,7.0,4.0,2.0,2.0,0.0,2016,10,170.0,165.528025681948,-4.471974318051991
CHICAGO,24 inch bins,PIE TYPE,OHIO,med,11/12/16,3.0,5.0,9.0,17.0,3.0,0.0,2016,11,180.0,179.0399864926022,-0.9600135073978038
NEW YORK,36 inch bins,HOWDEN TYPE,NEW JERSEY,xlge,10/22/16,9.0,7.0,4.0,13.0,6.0,0.0,2016,10,125.0,137.05097133641002,12.050971336410015
DETROIT,24 inch bins,MIXED HEIRLOOM VARIETIES,MICHIGAN,med,10/1/16,6.0,5.0,8.0,11.0,3.0,0.0,2016,10,150.0,139.68901489119312,-10.310985108806875
SAN FRANCISCO,1/2 bushel cartons,MINIATURE,CALIFORNIA,,10/8/16,11.0,2.0,7.0,1.0,5.0,0.0,2016,10,21.0,20.65410473630579,-0.3458952636942101
COLUMBIA,24 inch bins,FAIRYTALE,NORTH CAROLINA,med,10/29/16,4.0,5.0,3.0,16.0,3.0,0.0,2016,10,170.0,176.68462476090178,6.684624760901784
COLUMBIA,bushel cartons,MINIATURE,PENNSYLVANIA,sml,10/15/16,4.0,13.0,7.0,18.0,5.0,2.0,2016,10,28.0,27.67539163968578,-0.3246083603142189
BALTIMORE,24 inch bins,BIG MACK TYPE,VIRGINIA,jbo,10/8/16,1.0,5.0,0.0,22.0,1.0,2.0,2016,10,55.0,53.4715272816091,-1.5284727183909013
DALLAS,36 inch bins,HOWDEN WHITE TYPE,TEXAS,jbo,10/29/16,5.0,7.0,5.0,20.0,1.0,2.0,2016,10,140.0,153.52742600514938,13.52742600514938
CHICAGO,36 inch bins,HOWDEN TYPE,ILLINOIS,lge,9/24/16,3.0,7.0,4.0,6.0,2.0,0.0,2016,9,135.0,151.62278633577898,16.622786335778983
COLUMBIA,36 inch bins,HOWDEN TYPE,VIRGINIA,xlge,9/23/17,4.0,7.0,4.0,22.0,6.0,0.0,2017,9,150.0,150.57219276157647,0.5721927615764741
COLUMBIA,24 inch bins,PIE TYPE,PENNSYLVANIA,sml,10/8/16,4.0,5.0,9.0,18.0,5.0,0.0,2016,10,250.0,221.45241433889396,-28.54758566110604
COLUMBIA,1/2 bushel cartons,MINIATURE,PENNSYLVANIA,,9/23/17,4.0,2.0,7.0,18.0,5.0,1.0,2017,9,15.0,17.59050570671665,2.5905057067166517
NEW YORK,24 inch bins,PIE TYPE,NEW JERSEY,lge,10/1/16,9.0,5.0,9.0,13.0,2.0,0.0,2016,10,135.0,140.93829886141646,5.938298861416456
DALLAS,36 inch bins,HOWDEN WHITE TYPE,TEXAS,jbo,11/5/16,5.0,7.0,5.0,20.0,1.0,2.0,2016,11,140.0,136.39755820347096,-3.6024417965290354
DETROIT,24 inch bins,PIE TYPE,MICHIGAN,lge,9/24/16,6.0,5.0,9.0,11.0,2.0,0.0,2016,9,150.0,130.84441649782536,-19.155583502174636
COLUMBIA,36 inch bins,HOWDEN TYPE,VIRGINIA,sml,9/16/17,4.0,7.0,4.0,22.0,5.0,0.0,2017,9,130.0,132.57753671710154,2.5775367171015375
SAN FRANCISCO,24 inch bins,FAIRYTALE,CALIFORNIA,,10/15/16,11.0,5.0,3.0,1.0,5.0,0.0,2016,10,300.0,206.88612105726202,-93.11387894273798
COLUMBIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,jbo,10/15/16,4.0,7.0,4.0,18.0,1.0,0.0,2016,10,177.5,178.56871362777753,1.0687136277775267
CHICAGO,24 inch bins,PIE TYPE,OHIO,med,11/19/16,3.0,5.0,9.0,17.0,3.0,0.0,2016,11,180.0,179.0399864926022,-0.9600135073978038
CHICAGO,1 1/9 bushel cartons,PIE TYPE,OHIO,med,11/19/16,3.0,0.0,9.0,17.0,3.0,0.0,2016,11,22.5,18.844361797182422,-3.6556382028175776
BOSTON,36 inch bins,PIE TYPE,PENNSYLVANIA,med-lge,10/22/16,2.0,7.0,9.0,18.0,4.0,0.0,2016,10,202.5,209.1304143535784,6.630414353578402
BOSTON,36 inch bins,HOWDEN TYPE,MICHIGAN,xlge,10/8/16,2.0,7.0,4.0,11.0,6.0,0.0,2016,10,175.0,167.49090858942031,-7.5090914105796855
BALTIMORE,1 1/9 bushel cartons,PIE TYPE,DELAWARE,sml,10/8/16,1.0,0.0,9.0,4.0,5.0,0.0,2016,10,18.0,15.09294615512175,-2.9070538448782504
BOSTON,36 inch bins,PIE TYPE,MASSACHUSETTS,med-lge,10/15/16,2.0,7.0,9.0,9.0,4.0,0.0,2016,10,275.0,248.43419125100564,-26.565808748994357
BOSTON,1 1/9 bushel cartons,PIE TYPE,MASSACHUSETTS,sml,11/12/16,2.0,0.0,9.0,9.0,5.0,0.0,2016,11,15.5,14.95442521084704,-0.5455747891529601
ATLANTA,24 inch bins,HOWDEN TYPE,MICHIGAN,jbo,10/29/16,0.0,5.0,4.0,11.0,1.0,0.0,2016,10,147.375,148.55755860802392,1.1825586080239248
COLUMBIA,1/2 bushel cartons,MINIATURE,PENNSYLVANIA,,9/9/17,4.0,2.0,7.0,18.0,5.0,2.0,2017,9,17.0,21.47812748615868,4.47812748615868
SAN FRANCISCO,24 inch bins,MIXED HEIRLOOM VARIETIES,CALIFORNIA,,10/8/16,11.0,5.0,8.0,1.0,5.0,0.0,2016,10,160.0,173.52180226410786,13.521802264107862
NEW YORK,1/2 bushel cartons,MINIATURE,OHIO,sml,10/8/16,9.0,2.0,7.0,17.0,5.0,2.0,2016,10,20.0,18.901898182069452,-1.098101817930548
SAN FRANCISCO,36 inch bins,PIE TYPE,CALIFORNIA,sml,9/23/17,11.0,7.0,9.0,1.0,5.0,0.0,2017,9,440.0,311.61908527520256,-128.38091472479744
CHICAGO,36 inch bins,HOWDEN TYPE,MICHIGAN,lge,12/3/16,3.0,7.0,4.0,11.0,2.0,0.0,2016,12,112.5,117.91469331834104,5.414693318341037
BALTIMORE,24 inch bins,FAIRYTALE,MARYLAND,xlge,10/22/16,1.0,5.0,3.0,8.0,6.0,0.0,2016,10,235.0,235.42254674907213,0.42254674907212575
COLUMBIA,36 inch bins,HOWDEN TYPE,PENNSYLVANIA,jbo,10/29/16,4.0,7.0,4.0,18.0,1.0,0.0,2016,10,190.0,178.56871362777753,-11.431286372222473
DALLAS,24 inch bins,HOWDEN TYPE,TEXAS,med,10/15/16,5.0,5.0,4.0,20.0,3.0,0.0,2016,10,137.5,127.29860218582934,-10.201397814170662
PHILADELPHIA,1/2 bushel cartons,MINIATURE,OHIO,,10/15/16,10.0,2.0,7.0,17.0,5.0,0.0,2016,10,16.5,9.663545287631404,-6.836454712368596
BOSTON,36 inch bins,HOWDEN TYPE,MASSACHUSETTS,lge,10/15/16,2.0,7.0,4.0,9.0,2.0,0.0,2016,10,202.5,201.12552496060604,-1.3744750393939569
BALTIMORE,24 inch bins,CINDERELLA,VIRGINIA,xlge,9/9/17,1.0,5.0,2.0,22.0,6.0,0.0,2017,9,200.0,222.67624552570464,22.676245525704644
CHICAGO,bins,FAIRYTALE,ILLINOIS,xlge,9/2/17,3.0,11.0,3.0,6.0,6.0,0.0,2017,9,200.0,193.73998252860017,-6.260017471399834
SAN FRANCISCO,1/2 bushel cartons,MINIATURE,CALIFORNIA,,10/22/16,11.0,2.0,7.0,1.0,5.0,0.0,2016,10,21.0,20.65410473630579,-0.3458952636942101
DETROIT,1 1/9 bushel cartons,PIE TYPE,MICHIGAN,sml,9/23/17,6.0,0.0,9.0,11.0,5.0,0.0,2017,9,17.5,18.766145357029746,1.266145357029746
COLUMBIA,bushel cartons,PIE TYPE,MICHIGAN,med,9/24/16,4.0,13.0,9.0,11.0,3.0,0.0,2016,9,19.0,22.455759962412625,3.4557599624126247
DALLAS,24 inch bins,FAIRYTALE,TEXAS,jbo,11/12/16,5.0,5.0,3.0,20.0,1.0,0.0,2016,11,175.0,177.72047327400924,2.7204732740092368
CHICAGO,36 inch bins,PIE TYPE,ILLINOIS,med-lge,9/2/17,3.0,7.0,9.0,6.0,4.0,0.0,2017,9,200.0,202.9521488783498,2.9521488783497887
